Method,WithConstraints,Mechanism,MissingRate,Iteration,MAE,RMSE,R2,ExecutionTime,ViolationsPre,Family,ModelFamily
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.1,3,3.115874423521669,6.691873563100308,0.8135072206764574,2.149041652679444,23.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.1,3,3.2263410959442003,6.745642224060168,0.8104982720255837,0.9000954627990723,37.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.1,3,3.132060961589145,6.625113412468515,0.8172096762045609,2.136188745498657,29.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.1,3,3.127778140794517,6.716514983614963,0.8121312509007004,0.5894200801849365,25.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.1,3,3.122036189209747,6.708417964754174,0.8125839439683854,2.1605112552642822,22.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.1,4,4.816344692743924,9.823384975934404,0.6040341570552088,4.064424753189087,626.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.1,4,3.126154723834714,6.39571192610052,0.8321531543700075,0.8871073722839355,23.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.1,4,3.0464500425366263,6.299784780339687,0.8371503530355136,2.4013118743896484,25.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.1,4,3.02682071085155,6.27724267030419,0.8383136965413573,0.8264303207397461,25.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.1,4,3.007004785527632,6.260225069672251,0.839189171143623,3.5137689113616943,19.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.1,4,3.122061781001111,6.413935107208501,0.8311953060320277,1.2567992210388184,38.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.1,4,3.0430420002384304,6.311118435833187,0.8365638752108514,2.142827272415161,26.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.1,4,3.011441023498437,6.257105042294,0.8393494238993197,0.5919206142425537,26.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.1,4,3.001479904762168,6.295954940953072,0.8373482958014665,2.134589672088623,22.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.1,4,3.1268074950183284,6.41428500413171,0.8311768880551977,0.595350980758667,46.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.1,4,3.0236011622907406,6.278351263290135,0.8382565822511887,2.1437270641326904,22.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.1,4,3.00944312322029,6.272201535037711,0.8385732867087472,1.074326515197754,31.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.1,4,2.991613481539768,6.26982197962919,0.8386957479982542,2.630868673324585,20.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.1,4,3.126587487981253,6.408382372187784,0.8314874580366555,0.5997750759124756,39.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.1,4,3.025557862760845,6.282659185454807,0.8380345439886081,2.2207438945770264,32.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.1,4,3.0197284471921533,6.291587769482832,0.8375738633381946,0.8096868991851807,29.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.1,4,3.008690621317749,6.2973962644289445,0.8372738160581615,3.00581955909729,29.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.1,4,3.1195494431186828,6.389192085475345,0.8324951888170736,0.7172150611877441,32.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.1,4,3.03943671611378,6.316509845886412,0.8362845182168491,2.156373977661133,28.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.1,4,3.017385596265121,6.311203031272439,0.8365594937233006,0.587932825088501,24.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.1,4,3.010426533519884,6.323131095799176,0.8359411104504346,2.092247724533081,13.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.1,4,3.137388940219726,6.450274837375009,0.8292770780894849,0.6000995635986328,48.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.1,4,3.029079686659706,6.3068206387789045,0.8367863955563541,2.1576602458953857,36.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.1,4,3.026177326055568,6.340918638534293,0.8350167870252257,0.6127450466156006,32.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.1,4,3.014565045437975,6.294885101434411,0.83740356825438,2.206146478652954,20.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.1,5,5.020112214390161,10.108350661337385,0.5976748195679074,4.238492250442505,619.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.1,5,3.254814152396197,6.609746383957662,0.827977122519725,0.5805864334106445,34.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.1,5,3.149132749203696,6.437192823431943,0.8368415191505255,2.134366750717163,22.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.1,5,3.1460745244054693,6.412284383414423,0.8381017456385395,0.5681898593902588,21.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.1,5,3.1226431602049574,6.394126328108885,0.8390173616456063,2.1703548431396484,28.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.1,5,3.2391627488596475,6.552005369035309,0.8309694886097548,0.610236406326294,41.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.1,5,3.1477147612099863,6.420544095736941,0.8376843922659998,2.0364115238189697,35.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.1,5,3.1284249632146603,6.388216042314943,0.8393148264196981,0.6209561824798584,31.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.1,5,3.110931460418357,6.391464770233166,0.8391513519400402,2.191387414932251,24.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.1,5,3.243114730086719,6.558456427902197,0.8306364722183919,0.6193773746490479,44.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.1,5,3.147532723665906,6.416940748910867,0.8378665311308069,2.2463388442993164,24.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.1,5,3.1468458861155697,6.450837873424847,0.8361490852707282,0.6171152591705322,42.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.1,5,3.123633781244976,6.433493672287647,0.8370289842404907,2.135284662246704,25.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.1,5,3.2430110024550296,6.542988044003981,0.8314344315145752,0.6178767681121826,49.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.1,5,3.15439568573032,6.483522700898328,0.8344844933717647,2.540976285934448,22.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.1,5,3.14503260028307,6.4506431713003405,0.8361589759672188,0.6996805667877197,38.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.1,5,3.136934499361101,6.442728580452715,0.8365607775002293,3.608790159225464,16.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.1,5,3.2465932322524096,6.55519752449396,0.8308047442056732,0.5875744819641113,48.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.1,5,3.155494919560893,6.460358140715764,0.8356650999023627,2.1978580951690674,33.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.1,5,3.1451200781691098,6.493488209379317,0.8339752906117588,0.6067228317260742,18.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.1,5,3.13927687563158,6.503239092642096,0.8334762974662866,2.40378212928772,27.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.1,5,3.2423621318377984,6.583897857448847,0.8293199405896385,0.598499059677124,47.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.1,5,3.1619573782100203,6.516566197706224,0.8327930831988348,2.128251314163208,29.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.1,5,3.134738243611072,6.4461800087099705,0.8363856188418295,0.5807042121887207,32.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.1,5,3.1369840067801174,6.467882962094506,0.8352820527357695,1.9881298542022705,26.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.2,1,5.472900057850372,11.327381913522457,0.5049939646461348,3.8482143878936768,1326.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.2,1,3.622075679727237,7.570682329454913,0.7788833460026511,0.564206600189209,35.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.2,1,3.545314038676885,7.47631431929411,0.7843613964726842,4.468852519989014,10.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.2,1,3.5350350243557767,7.454725494606806,0.7856049671137989,0.5752308368682861,14.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.2,1,3.5107939653189644,7.441857512316937,0.7863444847280335,2.12043833732605,15.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.2,1,3.611094091809478,7.559089323905145,0.7795600205241472,0.607689619064331,34.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.2,1,3.541144742593372,7.474742491617537,0.7844520590854214,2.126886367797852,16.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.2,1,3.5217473235333814,7.461925718132587,0.7851906157989949,0.6095089912414551,17.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.2,1,3.5072804964671187,7.436394540293935,0.7866580531320133,2.971152782440185,12.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.2,1,3.609025537517119,7.558267113489201,0.7796079729115778,0.6740753650665283,39.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.2,1,3.528940269760021,7.4672261919563425,0.7848853337706547,2.130959987640381,9.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.2,1,3.527576707542395,7.529334462248253,0.7812920417747449,0.5736570358276367,15.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.2,1,3.515068493119289,7.529088774159716,0.7813063147662779,2.1146512031555176,9.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.2,1,3.633018866244844,7.58886919202472,0.7778197038368381,0.5812880992889404,48.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.2,1,3.5407046073135686,7.500493917578739,0.7829643213553993,2.1542742252349854,12.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.2,1,3.526662666227517,7.501128342840544,0.7829276041092821,1.0869457721710205,17.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.2,1,3.523736636598694,7.498645143663196,0.7830713010968391,2.8030900955200195,10.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.2,1,3.625301995384563,7.57578558319043,0.7785851444237784,0.5853867530822754,46.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.2,1,3.534997754603153,7.515894685870871,0.7820721273666102,4.133613109588623,8.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.2,1,3.5295007601956,7.551942055398054,0.7799766841728094,0.5942432880401611,12.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.2,1,3.526994904867556,7.557901628906159,0.7796292867760912,2.1745643615722656,10.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.2,1,3.621254219245656,7.57049858562234,0.7788940790717837,0.6123964786529541,46.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.2,1,3.5387054052378266,7.507323380814999,0.7825689041951231,2.1052706241607666,14.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.2,1,3.5323661870814527,7.557056943551364,0.7796785421174088,0.6126484870910645,19.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.2,1,3.535649453868397,7.569485249547607,0.7789532666162386,2.1513831615448,12.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.2,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.2,2,5.290026192928804,11.017934237422704,0.5240238467359828,4.606091260910034,1263.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.2,2,3.4411468786830275,7.18440066168401,0.7976207736167936,1.144500970840454,12.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.2,2,3.363959865922373,7.095327173561604,0.8026079328258899,3.3481252193450928,8.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.2,2,3.354248436778665,7.07926784545495,0.8035004629310345,0.832643985748291,8.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.2,2,3.3408138117818718,7.0913893386564215,0.8028269732329131,3.685027122497559,11.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.2,2,3.44087915003014,7.195703005144213,0.7969835155222597,0.5960028171539307,15.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.2,2,3.353396048543316,7.103988423869023,0.802125726565055,2.1582019329071045,10.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.2,2,3.347298260496045,7.071292567931495,0.8039429537737302,0.594489574432373,11.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.2,2,3.3355709568835263,7.124383340537141,0.8009879369060325,2.1542394161224365,8.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.2,2,3.4350253657929968,7.187811818748712,0.7974285484754151,0.7911450862884521,27.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.2,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
